0	0	0.217221
0	1	0.598318
0	2	0.494461
0	3	0.281142
0	4	0.265184
0	5	0.269526
0	6	0.225873
0	7	0.277786
0	8	0.272210
0	9	0.245185
0	10	0.342766
0	11	0.686687
0	12	0.424053
0	13	0.229108
0	14	0.436657
0	15	0.467512
0	16	0.325232
0	17	0.298528
0	18	0.483997
0	19	0.502301
0	20	0.378360
0	21	0.286903
0	22	0.278497
0	23	0.304626
0	24	0.439181
0	25	0.468596
0	26	0.368987
0	27	0.333323
0	28	0.335270
0	29	0.332543
0	30	0.344939
0	31	0.288041
0	32	0.285196
0	33	0.519919
0	34	0.451885
0	35	0.267394
0	36	0.308071
0	37	0.275972
0	38	0.412784
0	39	0.314493
0	40	0.331072
0	41	0.263633
0	42	0.362622
0	43	0.260303
0	44	0.279804
0	45	0.439371
0	46	0.259561
0	47	0.190629
0	48	0.203289
0	49	0.257106
0	50	0.230307
0	51	0.223237
0	52	0.178689
0	53	0.176479
0	54	0.204883
0	55	0.212282
0	56	0.210956
0	57	0.225774
0	58	0.287967
0	59	0.292489
0	60	0.309132
0	61	0.237918
0	62	0.241709
0	63	0.240907
0	64	0.262054
0	65	0.258320
0	66	0.256833
0	67	0.237080
0	68	0.225425
0	69	0.245899
0	70	0.238586
0	71	0.251660
0	72	0.245416
0	73	0.265821
0	74	0.265859
0	75	0.248119
0	76	0.249360
0	77	0.247242
0	78	0.256095
0	79	0.263005
0	80	0.242304
0	81	0.249945
0	82	0.258137
0	83	0.265320
0	84	0.259235
0	85	0.249068
0	86	0.243785
0	87	0.245930
0	88	0.268917
0	89	0.230584
0	90	0.264436
0	91	0.262988
0	92	0.257337
0	93	0.256467
0	94	0.239119
0	95	0.251906
0	96	0.226195
0	97	0.245423
0	98	0.240470
0	99	0.259454
0	100	0.275114
0	101	0.268210
0	102	0.271081
0	103	0.242023
0	104	0.240655
0	105	0.244455
0	106	0.248922
0	107	0.247280
0	108	0.275225
0	109	0.253881
0	110	0.260490
0	111	0.240491
0	112	0.253234
0	113	0.236411
0	114	0.252894
0	115	0.271125
0	116	0.273998
0	117	0.249702
0	118	0.262584
0	119	0.255101
0	120	0.260068
0	121	0.239471
0	122	0.265828
0	123	0.248892
0	124	0.267392
0	125	0.246746
0	126	0.248126
0	127	0.261130
0	128	0.259585
0	129	0.293261
0	130	0.248354
0	131	0.259890
0	132	0.248772
0	133	0.265250
0	134	0.256439
0	135	0.241476
0	136	0.236392
0	137	0.238381
0	138	0.245170
0	139	0.271304
0	140	0.237031
0	141	0.238937
0	142	0.213209
0	143	0.241918
0	144	0.244943
0	145	0.216335
0	146	0.247880
0	147	0.224874
0	148	0.224777
0	149	0.223040
0	150	0.256536
0	151	0.259898
0	152	0.227279
0	153	0.233777
0	154	0.246326
0	155	0.205801
0	156	0.255318
0	157	0.237986
0	158	0.279180
0	159	0.247513
0	160	0.274505
0	161	0.253247
0	162	0.259772
0	163	0.256851
0	164	0.252650
0	165	0.247136
0	166	0.257538
0	167	0.260666
0	168	0.276570
0	169	0.275910
0	170	0.292167
0	171	0.280439
0	172	0.234688
0	173	0.269415
0	174	0.233205
0	175	0.267406
0	176	0.263063
0	177	0.259405
0	178	0.295929
0	179	0.237025
0	180	0.284027
0	181	0.262995
0	182	0.253086
0	183	0.276253
0	184	0.238560
0	185	0.258422
0	186	0.258179
0	187	0.278980
0	188	0.271291
0	189	0.251435
0	190	0.237469
0	191	0.238641
0	192	0.241517
0	193	0.244953
0	194	0.245707
0	195	0.252741
0	196	0.221029
0	197	0.255375
0	198	0.259734
0	199	0.251489
0	200	0.233992
0	201	0.233349
0	202	0.242415
0	203	0.240570
0	204	0.244111
0	205	0.249823
0	206	0.248745
0	207	0.236605
0	208	0.247870
0	209	0.252442
0	210	0.241342
0	211	0.236736
0	212	0.250309
0	213	0.241575
0	214	0.230968
0	215	0.248700
0	216	0.247024
0	217	0.236828
0	218	0.246593
0	219	0.223661
0	220	0.239358
0	221	0.238401
0	222	0.234382
0	223	0.246529
0	224	0.242276
0	225	0.248570
0	226	0.242877
0	227	0.237439
0	228	0.240801
0	229	0.230540
0	230	0.247466
0	231	0.242726
0	232	0.228058
0	233	0.238052
0	234	0.241467
0	235	0.243723
0	236	0.223738
0	237	0.233126
0	238	0.225943
0	239	0.239888
0	240	0.252988
0	241	0.250267
0	242	0.220913
0	243	0.254864
0	244	0.233145
0	245	0.234207
0	246	0.234449
0	247	0.233201
0	248	0.230760
0	249	0.232842
0	250	0.244012
0	251	0.236801
0	252	0.241230
0	253	0.237995
0	254	0.236621
1	0	0.210847
1	1	0.593852
1	2	0.432484
1	3	0.264337
1	4	0.271372
1	5	0.252322
1	6	0.246390
1	7	0.263619
1	8	0.265159
1	9	0.255435
1	10	0.300983
1	11	0.698738
1	12	0.397490
1	13	0.233551
1	14	0.450051
1	15	0.431984
1	16	0.331446
1	17	0.286296
1	18	0.471092
1	19	0.501713
1	20	0.370264
1	21	0.296000
1	22	0.256514
1	23	0.323372
1	24	0.457562
1	25	0.425818
1	26	0.394892
1	27	0.317315
1	28	0.298130
1	29	0.323146
1	30	0.303401
1	31	0.283025
1	32	0.329443
1	33	0.443350
1	34	0.516524
1	35	0.269485
1	36	0.274552
1	37	0.319863
1	38	0.391450
1	39	0.338821
1	40	0.226488
1	41	0.258304
1	42	0.344953
1	43	0.247748
1	44	0.279732
1	45	0.358406
1	46	0.312385
1	47	0.262136
1	48	0.270902
1	49	0.236525
1	50	0.211802
1	51	0.208909
1	52	0.236479
1	53	0.274975
1	54	0.237426
1	55	0.224626
1	56	0.259245
1	57	0.288389
1	58	0.282356
1	59	0.308860
1	60	0.297169
1	61	0.266632
1	62	0.267660
1	63	0.261102
1	64	0.252948
1	65	0.265001
1	66	0.266094
1	67	0.241712
1	68	0.252001
1	69	0.242671
1	70	0.255040
1	71	0.258385
1	72	0.261292
1	73	0.228805
1	74	0.254549
1	75	0.243944
1	76	0.260193
1	77	0.257018
1	78	0.254716
1	79	0.247472
1	80	0.248623
1	81	0.257022
1	82	0.246731
1	83	0.255720
1	84	0.256265
1	85	0.254744
1	86	0.252198
1	87	0.243513
1	88	0.247928
1	89	0.225255
1	90	0.268463
1	91	0.245876
1	92	0.256034
1	93	0.249132
1	94	0.251338
1	95	0.234014
1	96	0.231906
1	97	0.248527
1	98	0.240686
1	99	0.229579
1	100	0.245614
1	101	0.269312
1	102	0.242039
1	103	0.263236
1	104	0.224959
1	105	0.264705
1	106	0.243039
1	107	0.255675
1	108	0.272115
1	109	0.242802
1	110	0.255723
1	111	0.234092
1	112	0.263613
1	113	0.230940
1	114	0.254616
1	115	0.249833
1	116	0.270963
1	117	0.260205
1	118	0.242138
1	119	0.244419
1	120	0.247558
1	121	0.247944
1	122	0.253215
1	123	0.251664
1	124	0.266703
1	125	0.238598
1	126	0.272304
1	127	0.244274
1	128	0.252451
1	129	0.251278
1	130	0.254601
1	131	0.246927
1	132	0.257318
1	133	0.255962
1	134	0.249477
1	135	0.224195
1	136	0.248625
1	137	0.232572
1	138	0.235312
1	139	0.236984
1	140	0.244930
1	141	0.242513
1	142	0.250348
1	143	0.196953
1	144	0.230947
1	145	0.222702
1	146	0.209463
1	147	0.218310
1	148	0.238009
1	149	0.219490
1	150	0.245996
1	151	0.214959
1	152	0.222562
1	153	0.250124
1	154	0.283940
1	155	0.248719
1	156	0.261329
1	157	0.237223
1	158	0.262413
1	159	0.221300
1	160	0.265853
1	161	0.264001
1	162	0.259435
1	163	0.274410
1	164	0.262481
1	165	0.232247
1	166	0.257844
1	167	0.229759
1	168	0.267576
1	169	0.251731
1	170	0.267690
1	171	0.232819
1	172	0.258829
1	173	0.251640
1	174	0.240174
1	175	0.255299
1	176	0.252939
1	177	0.226557
1	178	0.246545
1	179	0.250699
1	180	0.247107
1	181	0.255615
1	182	0.231984
1	183	0.247926
1	184	0.259792
1	185	0.263413
1	186	0.251327
1	187	0.250005
1	188	0.259103
1	189	0.271129
1	190	0.248371
1	191	0.252794
1	192	0.251927
1	193	0.237826
1	194	0.239495
1	195	0.241036
1	196	0.250151
1	197	0.240497
1	198	0.247686
1	199	0.258519
1	200	0.259408
1	201	0.248740
1	202	0.258354
1	203	0.239119
1	204	0.248634
1	205	0.252061
1	206	0.247181
1	207	0.239240
1	208	0.250610
1	209	0.233986
1	210	0.238385
1	211	0.235926
1	212	0.254150
1	213	0.243591
1	214	0.234274
1	215	0.249106
1	216	0.235683
1	217	0.234885
1	218	0.235160
1	219	0.220526
1	220	0.249791
1	221	0.243284
1	222	0.240335
1	223	0.242923
1	224	0.263927
1	225	0.246396
1	226	0.236301
1	227	0.242415
1	228	0.239191
1	229	0.236052
1	230	0.239806
1	231	0.243235
1	232	0.223924
1	233	0.237216
1	234	0.236824
1	235	0.224097
1	236	0.239356
1	237	0.241255
1	238	0.241344
1	239	0.247921
1	240	0.232085
1	241	0.236694
1	242	0.243624
1	243	0.243871
1	244	0.234171
1	245	0.222724
1	246	0.245638
1	247	0.254501
1	248	0.242107
1	249	0.221273
1	250	0.239497
1	251	0.227131
1	252	0.226386
1	253	0.249745
1	254	0.241721
2	0	0.207509
2	1	0.581090
2	2	0.415874
2	3	0.261502
2	4	0.273395
2	5	0.245766
2	6	0.238002
2	7	0.275914
2	8	0.271361
2	9	0.261579
2	10	0.331548
2	11	0.700974
2	12	0.394268
2	13	0.218574
2	14	0.441736
2	15	0.474473
2	16	0.311884
2	17	0.311089
2	18	0.452713
2	19	0.501927
2	20	0.371752
2	21	0.309620
2	22	0.276781
2	23	0.289559
2	24	0.460359
2	25	0.483940
2	26	0.457553
2	27	0.292088
2	28	0.280167
2	29	0.332645
2	30	0.261033
2	31	0.301608
2	32	0.316311
2	33	0.304851
2	34	0.446527
2	35	0.310951
2	36	0.299041
2	37	0.248083
2	38	0.420792
2	39	0.302375
2	40	0.237871
2	41	0.244043
2	42	0.309265
2	43	0.203709
2	44	0.276859
2	45	0.280165
2	46	0.262527
2	47	0.230998
2	48	0.256547
2	49	0.245608
2	50	0.226879
2	51	0.238088
2	52	0.260583
2	53	0.229042
2	54	0.223465
2	55	0.202679
2	56	0.217027
2	57	0.275711
2	58	0.314391
2	59	0.265772
2	60	0.301990
2	61	0.294617
2	62	0.252134
2	63	0.243815
2	64	0.230129
2	65	0.258188
2	66	0.253891
2	67	0.249679
2	68	0.259164
2	69	0.221866
2	70	0.259935
2	71	0.273252
2	72	0.240336
2	73	0.255672
2	74	0.238307
2	75	0.260431
2	76	0.255114
2	77	0.249714
2	78	0.245602
2	79	0.258417
2	80	0.253644
2	81	0.244233
2	82	0.261395
2	83	0.238393
2	84	0.253083
2	85	0.244738
2	86	0.254933
2	87	0.252106
2	88	0.266718
2	89	0.248245
2	90	0.264266
2	91	0.253918
2	92	0.246353
2	93	0.253800
2	94	0.248306
2	95	0.239815
2	96	0.253744
2	97	0.230864
2	98	0.261888
2	99	0.246999
2	100	0.248043
2	101	0.254428
2	102	0.250370
2	103	0.249239
2	104	0.248081
2	105	0.263300
2	106	0.252523
2	107	0.265214
2	108	0.265235
2	109	0.266064
2	110	0.246632
2	111	0.222102
2	112	0.248610
2	113	0.276193
2	114	0.254502
2	115	0.272168
2	116	0.247713
2	117	0.243644
2	118	0.241065
2	119	0.248618
2	120	0.246618
2	121	0.252919
2	122	0.254356
2	123	0.267458
2	124	0.264834
2	125	0.252932
2	126	0.251071
2	127	0.264161
2	128	0.247742
2	129	0.261759
2	130	0.251183
2	131	0.221522
2	132	0.277799
2	133	0.233266
2	134	0.284633
2	135	0.222885
2	136	0.248468
2	137	0.257064
2	138	0.241144
2	139	0.252595
2	140	0.261972
2	141	0.251987
2	142	0.250084
2	143	0.235823
2	144	0.259139
2	145	0.247589
2	146	0.264729
2	147	0.237645
2	148	0.288516
2	149	0.251185
2	150	0.269065
2	151	0.249256
2	152	0.252596
2	153	0.241978
2	154	0.247287
2	155	0.259273
2	156	0.269137
2	157	0.240309
2	158	0.261273
2	159	0.247905
2	160	0.275511
2	161	0.288153
2	162	0.266204
2	163	0.261044
2	164	0.268024
2	165	0.260621
2	166	0.264814
2	167	0.241636
2	168	0.248071
2	169	0.247544
2	170	0.252553
2	171	0.272400
2	172	0.259789
2	173	0.273074
2	174	0.253788
2	175	0.232347
2	176	0.259705
2	177	0.227650
2	178	0.250457
2	179	0.269764
2	180	0.253057
2	181	0.237690
2	182	0.260891
2	183	0.254182
2	184	0.248123
2	185	0.242261
2	186	0.245641
