0.460916	0.265446	0.262324	0.244242	0.248380	0.251590	0.247366	0.278936	0.250354	0.256445	0.270486	0.642892	0.589877	0.238638	0.364091	0.484069	0.425476	0.316026	0.334972	0.498961	0.479709	0.410475	0.313542	0.288097	0.276744	0.360442	0.485278	0.539136	0.418374	0.362650	0.381185	0.347398	0.481728	0.161756	0.607872	0.411457	0.288426	0.296492	0.302567	0.408659	0.255873	0.285351	0.231366	0.401067	0.270374	0.299581	0.291894	0.280585	0.211768	0.347921	0.385629	0.233619	0.242808	0.250137	0.323578	0.254752	0.260235	0.218871	0.273936	0.266634	0.214526	0.317683	0.394462	0.292896	0.320725	0.309651	0.311990	0.396789	0.336026	0.322977	0.276505	0.268792	0.268676	0.263415	0.278855	0.246781	0.274235	0.262269	0.258257	0.261899	0.256135	0.252466	0.237845	0.264979	0.251698	0.249564	0.269336	0.274741	0.227970	0.257403	0.256171	0.242278	0.270021	0.243692	0.256644	0.265523	0.240561	0.272309	0.283967	0.280408	0.253552	0.278163	0.280848	0.250282	0.255903	0.256874	0.263077	0.250872	0.269770	0.266530	0.261291	0.256208	0.270225	0.273531	0.245743	0.258151	0.261833	0.236874	0.249982	0.236500	0.232669	0.244494	0.264959	0.249246	0.242240	0.261544	0.247879	0.259894	0.253860	0.262345	0.258148	0.249993	0.254152	0.246691	0.255720	0.250365	0.257993	0.231121	0.246839	0.242221	0.223269	0.248011	0.232694	0.248039	0.256106	0.236685	0.244085	0.241178	0.255844	0.208360	0.241001	0.239274	0.223618	0.242234	0.254469	0.241212	0.246053	0.253510	0.230262	0.231951	0.234363	0.244704	0.232370	0.240175	0.250562	0.250649	0.241761	0.245506	0.247970	0.248064	0.232237	0.252425	0.240772	0.237579	0.223574	0.221263	0.239599	0.225458	0.248563	0.230772	0.245093	0.225245	0.259099	0.228201	0.235289	0.236782	0.241796	0.237137	0.246232	0.264283	0.243921	0.250275	0.251415	0.235703	0.225639	0.238941	0.261092	0.244720	0.235424	0.216401	0.252325	0.250328	0.251090	0.233621	0.240730	0.252099	0.260475	0.226677	0.233289	0.216620	0.237368	0.226816	0.237303	0.226569	0.254664	0.244182	0.241701	0.245713	0.236658	0.243652	0.232786	0.231603	0.229448	0.241790	0.236529	0.229850	0.218753	0.224104	0.253119	0.222371	0.207884	0.224554	0.228488	0.222664	0.223543	0.216816	0.230330	0.226979	0.218473	0.215639	0.210870	0.209241	0.205100	0.209413	0.199046	0.204781	0.207079	0.191886	0.178098	0.180240	0.181915	0.185574	0.177186	0.166974	0.178776	
0.533142	0.240022	0.258897	0.267054	0.269368	0.285552	0.254752	0.262478	0.246304	0.263846	0.280350	0.707999	0.564672	0.210774	0.389998	0.522808	0.399095	0.313858	0.293781	0.471903	0.474885	0.411008	0.331827	0.277173	0.309192	0.349133	0.419410	0.506889	0.586779	0.160613	0.387673	0.330664	0.401037	0.219347	0.519049	0.347139	0.267425	0.294175	0.277461	0.396344	0.277165	0.303364	0.203724	0.432951	0.293803	0.298038	0.291720	0.300609	0.184077	0.351638	0.410720	0.259945	0.248661	0.240409	0.304955	0.272036	0.258724	0.231898	0.255786	0.248106	0.224237	0.316990	0.386639	0.315805	0.347846	0.303843	0.331609	0.306990	0.269410	0.258752	0.272244	0.256997	0.251927	0.243145	0.261689	0.266727	0.250380	0.261100	0.251548	0.248973	0.264879	0.258255	0.253618	0.252310	0.257052	0.249757	0.296536	0.359792	0.216603	0.304659	0.278978	0.278214	0.280628	0.271170	0.290484	0.257480	0.267708	0.267609	0.269676	0.260679	0.263558	0.257891	0.259700	0.257330	0.256902	0.248910	0.261173	0.262096	0.250409	0.255761	0.251454	0.232585	0.241201	0.248715	0.225584	0.232819	0.232755	0.251589	0.264486	0.254999	0.232254	0.239045	0.248908	0.248779	0.247505	0.253351	0.260077	0.257980	0.245986	0.230713	0.235751	0.237398	0.240301	0.244966	0.229434	0.235090	0.255736	0.229859	0.225437	0.222293	0.233912	0.232880	0.230713	0.242156	0.244983	0.223207	0.228580	0.227995	0.233113	0.229205	0.226804	0.228551	0.242843	0.242653	0.228529	0.239334	0.229694	0.232357	0.248652	0.246453	0.226590	0.244619	0.241482	0.234338	0.221977	0.221159	0.221958	0.225018	0.226248	0.228917	0.234061	0.239970	0.228940	0.249143	0.229448	0.233958	0.250977	0.229448	0.255031	0.246610	0.240905	0.227561	0.246597	0.257265	0.236525	0.238058	0.243643	0.220168	0.229454	0.229721	0.213809	0.223005	0.235940	0.238977	0.223012	0.250055	0.213627	0.224292	0.239357	0.231132	0.224260	0.210681	0.231076	0.223394	0.210565	0.220989	0.219526	0.225816	0.231025	0.214109	0.214964	0.224930	0.231796	0.209834	0.232163	0.212318	0.221475	0.223970	0.222376	0.209113	0.207028	0.210039	0.214906	0.213030	0.216928	0.226481	0.217889	0.218064	0.215917	0.221066	0.215581	0.222093	0.215451	0.214192	0.224009	0.200917	0.211367	0.219306	0.199772	0.195604	0.196163	0.204630	0.201913	0.195512	0.192995	0.197884	0.190231	0.189615	0.183830	0.187124	0.194596	0.174917	0.165323	0.171519	0.173033	
0.485308	0.268623	0.270158	0.252810	0.265426	0.284529	0.246865	0.274050	0.247186	0.266831	0.278904	0.652958	0.587170	0.240411	0.344991	0.500454	0.424558	0.283650	0.304764	0.425341	0.489704	0.395190	0.342940	0.258684	0.293234	0.323910	0.439934	0.491511	0.423587	0.247214	0.380457	0.338517	0.365436	0.273947	0.480023	0.346259	0.290939	0.260091	0.251596	0.382644	0.282632	0.320637	0.206422	0.426321	0.264370	0.275439	0.293323	0.278038	0.219101	0.355279	0.480561	0.263877	0.271254	0.223074	0.294117	0.297492	0.260484	0.228606	0.260436	0.260501	0.221350	0.319647	0.391227	0.340560	0.346902	0.322128	0.282001	0.256342	0.290551	0.279046	0.283663	0.275689	0.267951	0.271654	0.262059	0.270976	0.281171	0.277339	0.275878	0.278234	0.268560	0.266264	0.284630	0.280798	0.268973	0.265131	0.286569	0.303509	0.226924	0.321955	0.270465	0.277560	0.263561	0.260683	0.271417	0.248195	0.265436	0.259328	0.299740	0.244740	0.261435	0.284124	0.279867	0.247227	0.263851	0.260183	0.270042	0.269091	0.251673	0.267007	0.238217	0.273362	0.274717	0.256850	0.261110	0.251538	0.268485	0.263338	0.275923	0.254347	0.269671	0.275996	0.258112	0.261386	0.264452	0.255247	0.252946	0.264178	0.277154	0.263548	0.258604	0.243528	0.255008	0.262212	0.259062	0.263105	0.276784	0.268292	0.267509	0.270124	0.275366	0.243532	0.243449	0.260405	0.263591	0.255137	0.256718	0.253409	0.251818	0.264295	0.263208	0.252743	0.265821	0.273279	0.249573	0.237147	0.231757	0.245625	0.252536	0.251632	0.245682	0.253414	0.245358	0.249109	0.274866	0.253623	0.251341	0.251664	0.243021	0.246802	0.250256	0.250615	0.240425	0.260835	0.242900	0.235564	0.261613	0.252793	0.236813	0.237368	0.250778	0.248421	0.242251	0.244454	0.259979	0.257653	0.235455	0.240735	0.241627	0.228654	0.228732	0.230386	0.254643	0.245588	0.218299	0.249463	0.232772	0.238758	0.238706	0.254810	0.253432	0.252692	0.252406	0.244883	0.225973	0.227249	0.257223	0.246180	0.242748	0.233818	0.245364	0.244274	0.249435	0.245585	0.246152	0.235885	0.240411	0.230740	0.229706	0.230395	0.231393	0.231626	0.238046	0.242189	0.252557	0.246308	0.227237	0.227330	0.233315	0.224981	0.225167	0.226871	0.217911	0.227297	0.226554	0.233149	0.236457	0.227740	0.234170	0.221268	0.222782	0.211571	0.211487	0.224132	0.218322	0.221494	0.199782	0.219191	0.213627	0.199161	0.197648	0.192365	0.184649	0.194154	0.191074	
0.516369	0.248769	0.270825	0.270675	0.280590	0.266170	0.240916	0.288135	0.268916	0.270392	0.277614	0.677283	0.600861	0.227862	0.370861	0.505988	0.408926	0.328477	0.326115	0.432454	0.480430	0.431072	0.331585	0.279947	0.301166	0.316271	0.476941	0.495881	0.412503	0.539454	0.281057	0.273275	0.277967	0.354225	0.340485	0.291165	0.277223	0.245085	0.268474	0.434649	0.289884	0.293431	0.202141	0.455759	0.312447	0.304067	0.304905	0.264169	0.218917	0.334669	0.434956	0.289799	0.250434	0.233722	0.299668	0.296644	0.262445	0.213585	0.275762	0.267624	0.219989	0.346981	0.354594	0.293333	0.349206	0.333568	0.244477	0.279516	0.298219	0.281296	0.279204	0.278303	0.261459	0.276666	0.277833	0.267152	0.290486	0.283809	0.254247	0.263740	0.273300	0.272042	0.269947	0.267691	0.262599	0.269487	0.275618	0.266646	0.259956	0.262287	0.278465	0.268782	0.256158	0.283675	0.253561	0.284269	0.257655	0.278289	0.285522	0.276058	0.252331	0.255678	0.272201	0.269375	0.268468	0.256379	0.257397	0.253989	0.258235	0.264808	0.285314	0.265357	0.257044	0.249933	0.271939	0.274072	0.268118	0.272596	0.282459	0.282083	0.261102	0.245859	0.263462	0.254068	0.270970	0.279845	0.261450	0.276862	0.271361	0.271486	0.256806	0.271396	0.252620	0.263100	0.264534	0.262936	0.270615	0.257823	0.275471	0.265257	0.283170	0.260252	0.254331	0.258641	0.264338	0.282147	0.261675	0.265551	0.261368	0.265052	0.256989	0.259394	0.261248	0.256191	0.284104	0.261304	0.259087	0.274923	0.269112	0.267541	0.255922	0.262774	0.289234	0.285318	0.259258	0.265328	0.272143	0.262461	0.261111	0.258235	0.253215	0.267720	0.269043	0.261642	0.261385	0.255467	0.265619	0.251507	0.249863	0.257577	0.253969	0.247618	0.254812	0.260049	0.255776	0.253963	0.248077	0.268530	0.272549	0.269534	0.274273	0.263384	0.257353	0.269710	0.260492	0.260077	0.257985	0.249226	0.261331	0.257862	0.257059	0.257877	0.237586	0.244810	0.254429	0.257236	0.254439	0.250357	0.236947	0.255290	0.252286	0.240289	0.246316	0.256226	0.262114	0.257121	0.238871	0.237007	0.253224	0.250424	0.258480	0.263309	0.254017	0.250601	0.244432	0.237123	0.245992	0.263311	0.254011	0.244987	0.242366	0.235425	0.231753	0.237824	0.243797	0.237392	0.225283	0.238952	0.234964	0.244202	0.240782	0.234586	0.235494	0.233922	0.231772	0.219736	0.234649	0.224170	0.221871	0.214948	0.202851	0.208131	0.211347	0.216108	0.217498	
0.506135	0.270903	0.268343	0.266364	0.267490	0.270853	0.256813	0.275655	0.272678	0.270636	0.270809	0.696987	0.605792	0.218587	0.375425	0.529146	0.411104	0.278825	0.331566	0.473806	0.476173	0.431653	0.329635	0.284599	0.315273	0.324625	0.504888	0.439645	0.451506	0.436077	0.286136	0.249881	0.296080	0.353261	0.325020	0.375891	0.272082	0.253909	0.291669	0.456937	0.251791	0.262084	0.260250	0.380549	0.280699	0.298643	0.317347	0.269884	0.227115	0.367197	0.433665	0.264699	0.225894	0.243396	0.288208	0.296025	0.256549	0.221724	0.268316	0.247389	0.230739	0.293233	0.424751	0.354811	0.301159	0.244376	0.271576	0.257502	0.258614	0.304284	0.296739	0.271406	0.274601	0.282833	0.266412	0.276392	0.278563	0.273795	0.278027	0.274774	0.266893	0.253294	0.265241	0.284728	0.275977	0.275023	0.264969	0.259778	0.270618	0.255270	0.276226	0.266610	0.262542	0.260473	0.261169	0.250168	0.265032	0.261049	0.261388	0.250397	0.290617	0.270062	0.267910	0.269056	0.288410	0.268189	0.270912	0.273416	0.280202	0.277025	0.279058	0.279108	0.279886	0.285795	0.281495	0.280008	0.254601	0.261710	0.279555	0.279978	0.278301	0.271608	0.268768	0.276558	0.260312	0.272525	0.262155	0.263519	0.256709	0.273935	0.275666	0.266956	0.262874	0.283630	0.270002	0.255620	0.257333	0.270451	0.258228	0.264802	0.260862	0.261240	0.265944	0.268298	0.259007	0.253972	0.279371	0.264472	0.258108	0.260891	0.271978	0.259217	0.273583	0.278051	0.272402	0.259907	0.252766	0.257692	0.258054	0.272398	0.264376	0.267597	0.269211	0.279600	0.271494	0.275350	0.253332	0.262116	0.263409	0.267519	0.259144	0.255761	0.262237	0.264408	0.268460	0.264137	0.260598	0.265003	0.273792	0.275979	0.274197	0.271033	0.256758	0.265554	0.260245	0.264066	0.261618	0.262591	0.267130	0.250834	0.247936	0.246326	0.244134	0.259572	0.246926	0.257778	0.265772	0.262196	0.258968	0.260216	0.258217	0.275429	0.261245	0.252173	0.252786	0.250208	0.249785	0.259599	0.236562	0.269033	0.274145	0.253929	0.257506	0.256587	0.258010	0.250648	0.252317	0.256025	0.254460	0.255370	0.266236	0.256328	0.257508	0.254220	0.263700	0.248313	0.246452	0.239365	0.243162	0.246378	0.249386	0.258471	0.262702	0.249321	0.247606	0.242489	0.254191	0.254146	0.248192	0.247425	0.239379	0.238999	0.244927	0.244358	0.231213	0.240725	0.246783	0.240377	0.240781	0.238173	0.229677	0.236195	0.233942	0.217249	0.214169	
0.489177	0.275690	0.279959	0.259699	0.263705	0.287684	0.236154	0.261480	0.253071	0.251710	0.283533	0.670203	0.569412	0.247511	0.343576	0.514651	0.402282	0.308000	0.378804	0.494686	0.472874	0.430206	0.317537	0.282711	0.289491	0.339339	0.536213	0.410046	0.342446	0.523071	0.227409	0.328821	0.407628	0.190520	0.517672	0.454665	0.273405	0.302780	0.326230	0.437414	0.266709	0.285747	0.246679	0.398032	0.275272	0.290638	0.273597	0.299498	0.209992	0.351190	0.459485	0.287600	0.235660	0.251283	0.307620	0.279058	0.273241	0.246592	0.257743	0.270277	0.210675	0.340159	0.420340	0.309730	0.259689	0.347698	0.299855	0.282135	0.263625	0.284140	0.280020	0.280860	0.282863	0.279464	0.288672	0.280175	0.264324	0.259820	0.253099	0.272960	0.258479	0.239386	0.256026	0.276155	0.269308	0.248349	0.246031	0.254687	0.258950	0.252913	0.256403	0.263945	0.257300	0.261372	0.257257	0.251763	0.256304	0.258223	0.260500	0.332693	0.289025	0.290320	0.305767	0.258807	0.273594	0.270653	0.254062	0.250373	0.264372	0.257867	0.242014	0.258624	0.248087	0.258278	0.258149	0.254833	0.264617	0.254543	0.258152	0.249878	0.251078	0.239992	0.253662	0.267806	0.250915	0.286661	0.273271	0.264188	0.250292	0.246067	0.262712	0.253230	0.253163	0.254912	0.245348	0.254788	0.258663	0.261620	0.266427	0.252276	0.244849	0.252233	0.262762	0.257060	0.259131	0.252850	0.252916	0.269972	0.248552	0.248470	0.266199	0.253713	0.241283	0.245432	0.252196	0.274303	0.240947	0.236692	0.246163	0.257381	0.255079	0.250442	0.249210	0.262925	0.276866	0.263060	0.264559	0.256782	0.266336	0.258073	0.254389	0.233314	0.251572	0.232499	0.242194	0.245047	0.250560	0.244763	0.252430	0.247605	0.238508	0.239015	0.257233	0.247574	0.239211	0.249271	0.247577	0.260557	0.256547	0.237968	0.243106	0.247331	0.257620	0.255254	0.228862	0.238994	0.224330	0.235222	0.240438	0.216762	0.244996	0.235204	0.234897	0.239050	0.236979	0.242169	0.237709	0.239056	0.240603	0.243529	0.237610	0.233793	0.229452	0.232294	0.237809	0.237690	0.236061	0.238363	0.232253	0.251658	0.242247	0.225800	0.235957	0.229290	0.228896	0.226144	0.216050	0.222345	0.230929	0.228743	0.220452	0.220669	0.219358	0.217461	0.213435	0.221355	0.214023	0.210150	0.221076	0.203427	0.219583	0.207817	0.211979	0.217434	0.212585	0.206941	0.209144	0.204104	0.198781	0.205807	0.201384	0.198951	0.187695	0.186557	0.191724	
0.505236	0.248337	0.290336	0.300157	0.336980	0.291792	0.251754	0.270816	0.250824	0.261221	0.281986	0.683840	0.603515	0.223646	0.369875	0.529708	0.403102	0.292490	0.335091	0.445220	0.477643	0.391479	0.328382	0.265404	0.270112	0.353940	0.509362	0.383486	0.396526	0.522454	0.219887	0.368116	0.461204	0.181986	0.568882	0.471819	0.253777	0.317704	0.310405	0.383413	0.270370	0.268668	0.230914	0.425856	0.271246	0.283329	0.288060	0.290221	0.202158	0.341603	0.468102	0.280339	0.257800	0.246011	0.298567	0.253380	0.254651	0.239059	0.256201	0.245585	0.233095	0.301378	0.402459	0.313632	0.351222	0.327763	0.266421	0.267924	0.288035	0.269852	0.271155	0.266263	0.256476	0.240336	0.246000	0.251067	0.252753	0.275731	0.260798	0.240432	0.243880	0.257436	0.244380	0.246348	0.247944	0.238497	0.243787	0.244272	0.247910	0.251643	0.242638	0.263182	0.275064	0.233582	0.249046	0.263322	0.244195	0.256813	0.245849	0.318791	0.300943	0.307284	0.321721	0.272163	0.283133	0.274049	0.244395	0.255549	0.268135	0.251953	0.252421	0.245401	0.266593	0.251350	0.245991	0.257501	0.259327	0.257507	0.246096	0.246402	0.233785	0.244901	0.228069	0.243575	0.243180	0.245383	0.258310	0.246575	0.234380	0.251722	0.237431	0.253433	0.248235	0.224209	0.234015	0.234480	0.238057	0.228070	0.219800	0.224830	0.227356	0.232992	0.236423	0.239384	0.229016	0.246677	0.241917	0.222969	0.229913	0.238034	0.209216	0.223519	0.228418	0.214180	0.233493	0.241306	0.246268	0.230981	0.240919	0.246125	0.235867	0.231878	0.218866	0.233328	0.233356	0.222905	0.240680	0.259649	0.233249	0.237329	0.233534	0.229957	0.240406	0.240596	0.238940	0.224588	0.239842	0.227567	0.222790	0.220061	0.238813	0.229097	0.254041	0.235680	0.254593	0.239418	0.221730	0.217732	0.252509	0.248101	0.228890	0.221590	0.220465	0.219358	0.239548	0.219600	0.226223	0.226980	0.240310	0.212552	0.202058	0.231405	0.235776	0.232887	0.223002	0.227720	0.217831	0.210842	0.226804	0.245654	0.254603	0.226203	0.225943	0.220095	0.246184	0.219064	0.224220	0.222571	0.226394	0.231815	0.209514	0.206419	0.220869	0.208425	0.220523	0.231143	0.213870	0.220284	0.201749	0.198795	0.204318	0.205169	0.221340	0.204477	0.198856	0.193929	0.188391	0.189432	0.227169	0.197223	0.204435	0.216583	0.214937	0.197628	0.186817	0.183377	0.183103	0.190294	0.177771	0.171740	0.175907	0.174291	0.169595	0.162953	0.155498	
0.500542	0.275170	0.275833	0.274263	0.268759	0.264563	0.241538	0.283623	0.276539	0.278783	0.291847	0.681444	0.572216	0.233457	0.339331	0.523264	0.403181	0.314637	0.333967	0.441375	0.455122	0.402975	0.313692	0.268303	0.282664	0.346854	0.442185	0.404138	0.352964	0.371297	0.304339	0.524769	0.292802	0.338088	0.553403	0.365404	0.311334	0.267302	0.287203	0.431800	0.245462	0.272909	0.230630	0.389405	0.290496	0.278373	0.272912	0.279412	0.209153	0.326711	0.491903	0.275771	0.253419	0.243486	0.311713	0.289551	0.269511	0.225440	0.238000	0.251153	0.220241	0.312430	0.367877	0.311256	0.385940	0.314587	0.274122	0.257074	0.268072	0.287559	0.296499	0.289927	0.292535	0.252922	0.243645	0.259763	0.264124	0.278992	0.279609	0.261688	0.262987	0.261893	0.262643	0.252825	0.241054	0.261812	0.283497	0.264546	0.265468	0.259814	0.248543	0.242767	0.241371	0.266034	0.270495	0.251874	0.257870	0.219555	0.243256	0.235008	0.250125	0.255206	0.250947	0.272855	0.267223	0.280967	0.259449	0.255300	0.256841	0.249403	0.264341	0.275335	0.264663	0.271729	0.249046	0.253218	0.275173	0.243390	0.264339	0.242126	0.262674	0.238209	0.266571	0.253140	0.267963	0.244712	0.248287	0.247587	0.263662	0.258340	0.258121	0.258075	0.252255	0.247912	0.245474	0.255691	0.231520	0.254195	0.245019	0.241808	0.242852	0.262056	0.241766	0.242310	0.231756	0.235188	0.234159	0.233003	0.237392	0.237090	0.236226	0.233599	0.230630	0.244209	0.228050	0.234664	0.231024	0.234819	0.226579	0.215484	0.229146	0.227030	0.218316	0.211463	0.209215	0.205086	0.207876	0.215058	0.233036	0.214397	0.230356	0.226580	0.238547	0.219799	0.229049	0.229440	0.226788	0.231166	0.232599	0.241499	0.241796	0.231709	0.227501	0.222454	0.220874	0.233047	0.221860	0.212080	0.209675	0.211976	0.215203	0.220311	0.216507	0.213511	0.225466	0.219465	0.204248	0.213682	0.204167	0.215320	0.216573	0.228264	0.218187	0.228718	0.228797	0.222865	0.227607	0.222877	0.214688	0.213543	0.218615	0.204707	0.210825	0.202620	0.208670	0.203228	0.205205	0.206873	0.213455	0.229132	0.233252	0.219282	0.220989	0.211518	0.203446	0.204198	0.215968	0.208080	0.198469	0.209999	0.192076	0.190724	0.196779	0.200134	0.187154	0.197601	0.201336	0.189498	0.199889	0.184467	0.201653	0.206224	0.192745	0.186072	0.203606	0.184741	0.177447	0.178510	0.183162	0.175540	0.178280	0.176875	0.182356	0.169212	0.171367	
0.520460	0.232026	0.271015	0.259327	0.276218	0.272447	0.235965	0.288870	0.279491	0.281626	0.302533	0.695037	0.582740	0.216414	0.368017	0.513127	0.388683	0.299163	0.339789	0.435828	0.465670	0.428955	0.276733	0.303432	0.273665	0.360612	0.447212	0.426890	0.416835	0.481859	0.321406	0.254156	0.347729	0.349562	0.340281	0.375597	0.267151	0.261126	0.291289	0.425315	0.226768	0.268194	0.210591	0.433397	0.268797	0.289454	0.310016	0.286270	0.230712	0.314194	0.428544	0.254863	0.245869	0.250347	0.325484	0.282192	0.259775	0.225287	0.257878	0.254086	0.228308	0.291049	0.377540	0.329706	0.317448	0.317386	0.265490	0.264055	0.302926	0.298722	0.274674	0.278568	0.273559	0.285278	0.265622	0.268272	0.267902	0.283612	0.273153	0.275767	0.259137	0.259949	0.260929	0.255014	0.267471	0.274819	0.262962	0.267191	0.278692	0.278467	0.288554	0.258603	0.270169	0.258849	0.233310	0.288352	0.307187	0.280033	0.274213	0.267465	0.262812	0.270950	0.269255	0.252196	0.258839	0.257859	0.277482	0.282488	0.267282	0.275934	0.263225	0.258882	0.270435	0.265355	0.271685	0.272886	0.262023	0.249663	0.264242	0.260125	0.270673	0.259543	0.275899	0.270099	0.270194	0.285113	0.274415	0.279852	0.258523	0.264404	0.275350	0.284773	0.268869	0.260351	0.271127	0.259640	0.253257	0.262989	0.252669	0.256651	0.250176	0.252210	0.263562	0.254025	0.255608	0.277076	0.250436	0.277690	0.267004	0.262388	0.255050	0.275537	0.260060	0.264413	0.251572	0.263714	0.268545	0.261237	0.274148	0.247302	0.243049	0.246139	0.253114	0.255826	0.254948	0.245251	0.253710	0.248260	0.242093	0.243460	0.249122	0.257948	0.253376	0.257834	0.251606	0.253551	0.272840	0.249696	0.262495	0.263595	0.250834	0.241359	0.264002	0.229440	0.259433	0.262484	0.263116	0.253231	0.252013	0.246857	0.264491	0.256703	0.253593	0.264336	0.235942	0.247448	0.265931	0.245908	0.265153	0.247913	0.250106	0.232209	0.218639	0.254662	0.237595	0.236618	0.253536	0.239055	0.243890	0.252488	0.248195	0.252166	0.253760	0.250098	0.275203	0.242476	0.254523	0.244639	0.236704	0.252952	0.260036	0.231178	0.239589	0.235602	0.238636	0.266147	0.245126	0.233307	0.235359	0.253607	0.248568	0.239487	0.247984	0.261276	0.250981	0.250020	0.236112	0.247437	0.243281	0.224951	0.245044	0.238734	0.260330	0.243516	0.224094	0.224462	0.224298	0.228852	0.214602	0.213977	0.218613	0.217820	0.212365	0.210404	0.214506	
0.497661	0.253675	0.263666	0.274427	0.269067	0.267460	0.247089	0.284842	0.268856	0.252523	0.285310	0.686844	0.581422	0.237762	0.359931	0.536085	0.420563	0.317159	0.355812	0.464970	0.466935	0.432076	0.304389	0.285289	0.299044	0.359501	0.450289	0.407293	0.375779	0.412786	0.284555	0.368780	0.299051	0.374977	0.403299	0.332026	0.262834	0.266811	0.303986	0.381084	0.251884	0.291358	0.234211	0.391773	0.297544	0.292776	0.278494	0.261059	0.227108	0.300435	0.352453	0.251189	0.229610	0.258159	0.295416	0.283124	0.240108	0.244289	0.235429	0.217924	0.218662	0.290261	0.408717	0.341600	0.289113	0.300936	0.282451	0.278498	0.291591	0.264922	0.275355	0.279867	0.261374	0.268688	0.267709	0.271847	0.290901	0.279930	0.250470	0.270320	0.283226	0.259313	0.266532	0.275136	0.264850	0.267446	0.270974	0.259732	0.265579	0.294099	0.275596	0.256639	0.285419	0.238110	0.275060	0.290741	0.270500	0.265361	0.248836	0.256909	0.259825	0.282861	0.268883	0.269095	0.277404	0.274349	0.256779	0.265476	0.257865	0.268291	0.275083	0.267782	0.255633	0.254787	0.255278	0.268056	0.263164	0.259073	0.269044	0.267155	0.248206	0.257032	0.249691	0.264025	0.259259	0.250708	0.262945	0.262194	0.260688	0.262120	0.254279	0.255052	0.273619	0.263718	0.259754	0.250773	0.255036	0.258900	0.246365	0.246852	0.249558	0.258448	0.252456	0.232196	0.246547	0.252533	0.239383	0.249939	0.230976	0.247504	0.250136	0.245919	0.249748	0.252200	0.266020	0.233441	0.247964	0.242578	0.233506	0.253438	0.254748	0.246782	0.239763	0.244608	0.240577	0.235862	0.246421	0.245206	0.238422	0.233967	0.253348	0.264813	0.252146	0.232148	0.240427	0.243443	0.230506	0.221082	0.229796	0.237007	0.233439	0.247922	0.245023	0.233523	0.224619	0.231102	0.236128	0.236012	0.227132	0.232529	0.242324	0.226735	0.227291	0.231213	0.229508	0.225111	0.225155	0.233450	0.230940	0.231499	0.225731	0.238738	0.224005	0.215205	0.214524	0.226930	0.225883	0.213819	0.225524	0.233586	0.216656	0.223017	0.228087	0.233591	0.215980	0.208831	0.224958	0.236349	0.222681	0.227404	0.215163	0.204583	0.207759	0.221749	0.228119	0.243903	0.238859	0.215076	0.215248	0.223234	0.222309	0.216582	0.216852	0.204267	0.227226	0.233612	0.225285	0.215293	0.218157	0.215904	0.203504	0.219269	0.208760	0.213255	0.220732	0.208683	0.201887	0.204539	0.199715	0.195790	0.186979	0.174313	0.182260	0.185349	0.193014	
